modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,6,doppler,doppler_p10_v50_f700MHz,cubic,0.018835238095238096
4,10,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.01916190476190476
4,10,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.019183809523809523
4,10,7,doppler,doppler_p10_v50_f700MHz,perfect,0.01684047619047619
4,10,7,doppler,doppler_p10_v50_f700MHz,cubic,0.016844761904761904
4,10,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.01586
4,10,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.015857619047619047
4,10,8,doppler,doppler_p10_v50_f700MHz,perfect,0.011570952380952383
4,10,8,doppler,doppler_p10_v50_f700MHz,cubic,0.011572380952380954
4,10,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.011687142857142856
4,10,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.011688095238095239
4,10,9,doppler,doppler_p10_v50_f700MHz,perfect,0.011432380952380953
4,10,9,doppler,doppler_p10_v50_f700MHz,cubic,0.011437142857142858
4,10,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.010276666666666665
4,10,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.010329523809523811
4,10,10,doppler,doppler_p10_v50_f700MHz,perfect,0.007833809523809526
4,10,10,doppler,doppler_p10_v50_f700MHz,cubic,0.007836666666666667
4,10,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.007790000000000001
4,10,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.007784285714285714
4,10,11,doppler,doppler_p10_v50_f700MHz,perfect,0.0059700000000000005
4,10,11,doppler,doppler_p10_v50_f700MHz,cubic,0.005979523809523809
4,10,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.006533809523809523
4,10,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.0065404761904761894
4,10,12,doppler,doppler_p10_v50_f700MHz,perfect,0.004315238095238095
4,10,12,doppler,doppler_p10_v50_f700MHz,cubic,0.0043157142857142864
4,10,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.004854285714285714
4,10,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.0048695238095238106
4,10,13,doppler,doppler_p10_v50_f700MHz,perfect,0.00429809523809524
4,10,13,doppler,doppler_p10_v50_f700MHz,cubic,0.004288095238095238
4,10,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.004267619047619048
4,10,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.0042747619047619045
4,10,14,doppler,doppler_p10_v50_f700MHz,perfect,0.0028409523809523806
4,10,14,doppler,doppler_p10_v50_f700MHz,cubic,0.0028404761904761906
4,10,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.0032500000000000003
4,10,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.0032695238095238103
4,10,15,doppler,doppler_p10_v50_f700MHz,perfect,0.002141428571428572
4,10,15,doppler,doppler_p10_v50_f700MHz,cubic,0.002135238095238095
4,10,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.002474761904761905
4,10,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.0024766666666666665
4,10,16,doppler,doppler_p10_v50_f700MHz,perfect,0.002106666666666667
4,10,16,doppler,doppler_p10_v50_f700MHz,cubic,0.002111428571428572
4,10,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.002138571428571429
4,10,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.0021657142857142856
4,10,17,doppler,doppler_p10_v50_f700MHz,perfect,0.001613333333333333
4,10,17,doppler,doppler_p10_v50_f700MHz,cubic,0.0016195238095238094
4,10,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.0014947619047619048
4,10,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.0015147619047619046
4,10,18,doppler,doppler_p10_v50_f700MHz,perfect,0.0013042857142857142
4,10,18,doppler,doppler_p10_v50_f700MHz,cubic,0.001303333333333333
4,10,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.0013023809523809524
4,10,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.001325238095238095
4,10,19,doppler,doppler_p10_v50_f700MHz,perfect,0.00108
4,10,19,doppler,doppler_p10_v50_f700MHz,cubic,0.0010957142857142856
4,10,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.0009671428571428571
4,10,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.0009719047619047619
4,10,20,doppler,doppler_p10_v50_f700MHz,perfect,0.000834761904761905
4,10,20,doppler,doppler_p10_v50_f700MHz,cubic,0.0008376190476190477
