modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,2,doppler,doppler_p10_v50_f700MHz,cubic,0.12366952380952383
4,10,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.12539190476190476
4,10,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.12534904761904764
4,10,3,doppler,doppler_p10_v50_f700MHz,perfect,0.1015995238095238
4,10,3,doppler,doppler_p10_v50_f700MHz,cubic,0.1015895238095238
4,10,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.10599666666666667
4,10,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.10594238095238095
4,10,4,doppler,doppler_p10_v50_f700MHz,perfect,0.09079380952380951
4,10,4,doppler,doppler_p10_v50_f700MHz,cubic,0.09082285714285714
4,10,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.08956333333333334
4,10,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.08958333333333335
4,10,5,doppler,doppler_p10_v50_f700MHz,perfect,0.07588333333333333
4,10,5,doppler,doppler_p10_v50_f700MHz,cubic,0.07589714285714284
4,10,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.0741442857142857
4,10,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.07408333333333332
4,10,6,doppler,doppler_p10_v50_f700MHz,perfect,0.06184047619047618
4,10,6,doppler,doppler_p10_v50_f700MHz,cubic,0.06184857142857142
4,10,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.058899999999999994
4,10,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.05891
4,10,7,doppler,doppler_p10_v50_f700MHz,perfect,0.05147238095238095
4,10,7,doppler,doppler_p10_v50_f700MHz,cubic,0.05146571428571428
4,10,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.05046380952380954
4,10,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.0504347619047619
4,10,8,doppler,doppler_p10_v50_f700MHz,perfect,0.03774952380952381
4,10,8,doppler,doppler_p10_v50_f700MHz,cubic,0.037747142857142854
4,10,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.04021095238095238
4,10,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.040195238095238096
4,10,9,doppler,doppler_p10_v50_f700MHz,perfect,0.034373333333333325
4,10,9,doppler,doppler_p10_v50_f700MHz,cubic,0.03439142857142857
4,10,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.03471952380952381
4,10,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.03471142857142858
4,10,10,doppler,doppler_p10_v50_f700MHz,perfect,0.02634523809523809
4,10,10,doppler,doppler_p10_v50_f700MHz,cubic,0.026355714285714288
4,10,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.026289047619047618
4,10,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.026312857142857145
4,10,11,doppler,doppler_p10_v50_f700MHz,perfect,0.021699999999999997
4,10,11,doppler,doppler_p10_v50_f700MHz,cubic,0.021689999999999997
4,10,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.020376190476190475
4,10,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.02038761904761905
4,10,12,doppler,doppler_p10_v50_f700MHz,perfect,0.01664857142857143
4,10,12,doppler,doppler_p10_v50_f700MHz,cubic,0.016640000000000002
4,10,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.016906666666666667
4,10,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.01698095238095238
4,10,13,doppler,doppler_p10_v50_f700MHz,perfect,0.012574761904761906
4,10,13,doppler,doppler_p10_v50_f700MHz,cubic,0.012578095238095235
4,10,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.013495714285714286
4,10,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.013516190476190475
4,10,14,doppler,doppler_p10_v50_f700MHz,perfect,0.011006666666666666
4,10,14,doppler,doppler_p10_v50_f700MHz,cubic,0.011014761904761904
4,10,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.010613809523809524
4,10,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.010657619047619048
