modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,5,9,doppler,doppler_p40_v30_f700MHz,fft,0.063
4,5,9,doppler,doppler_p40_v30_f700MHz,cubic,0.065125
4,5,9,doppler,doppler_p40_v30_f3500MHz,perfect,0.063625
4,5,9,doppler,doppler_p40_v30_f3500MHz,fft,0.064125
4,5,9,doppler,doppler_p40_v30_f3500MHz,cubic,0.10475000000000001
4,5,9,doppler,doppler_p40_v120_f700MHz,perfect,0.056499999999999995
4,5,9,doppler,doppler_p40_v120_f700MHz,fft,0.056874999999999995
4,5,9,doppler,doppler_p40_v120_f700MHz,cubic,0.07899999999999999
4,5,9,doppler,doppler_p40_v120_f3500MHz,perfect,0.058875
4,5,9,doppler,doppler_p40_v120_f3500MHz,fft,0.26025
4,5,9,doppler,doppler_p40_v120_f3500MHz,cubic,0.25587499999999996
4,5,10,awgn,awgn,perfect,0.008125
4,5,10,awgn,awgn,fft,0.008125
4,5,10,awgn,awgn,cubic,0.008125
4,5,10,rayleigh,rayleigh,perfect,0.049875
4,5,10,rayleigh,rayleigh,fft,0.249875
4,5,10,rayleigh,rayleigh,cubic,0.24937499999999999
4,5,10,doppler,doppler_p5_v30_f700MHz,perfect,0.05025
4,5,10,doppler,doppler_p5_v30_f700MHz,fft,0.050875000000000004
4,5,10,doppler,doppler_p5_v30_f700MHz,cubic,0.052875000000000005
4,5,10,doppler,doppler_p5_v30_f3500MHz,perfect,0.046
4,5,10,doppler,doppler_p5_v30_f3500MHz,fft,0.047
4,5,10,doppler,doppler_p5_v30_f3500MHz,cubic,0.09725
4,5,10,doppler,doppler_p5_v120_f700MHz,perfect,0.0405
4,5,10,doppler,doppler_p5_v120_f700MHz,fft,0.04
4,5,10,doppler,doppler_p5_v120_f700MHz,cubic,0.06937499999999999
4,5,10,doppler,doppler_p5_v120_f3500MHz,perfect,0.037750000000000006
4,5,10,doppler,doppler_p5_v120_f3500MHz,fft,0.2375
4,5,10,doppler,doppler_p5_v120_f3500MHz,cubic,0.24312499999999998
4,5,10,doppler,doppler_p40_v30_f700MHz,perfect,0.044625
4,5,10,doppler,doppler_p40_v30_f700MHz,fft,0.044375
4,5,10,doppler,doppler_p40_v30_f700MHz,cubic,0.046
4,5,10,doppler,doppler_p40_v30_f3500MHz,perfect,0.044875
4,5,10,doppler,doppler_p40_v30_f3500MHz,fft,0.045
4,5,10,doppler,doppler_p40_v30_f3500MHz,cubic,0.085125
4,5,10,doppler,doppler_p40_v120_f700MHz,perfect,0.054125
4,5,10,doppler,doppler_p40_v120_f700MHz,fft,0.054125
4,5,10,doppler,doppler_p40_v120_f700MHz,cubic,0.07675
4,5,10,doppler,doppler_p40_v120_f3500MHz,perfect,0.049375
4,5,10,doppler,doppler_p40_v120_f3500MHz,fft,0.25175000000000003
4,5,10,doppler,doppler_p40_v120_f3500MHz,cubic,0.24325
4,5,11,awgn,awgn,perfect,0.00475
4,5,11,awgn,awgn,fft,0.00475
4,5,11,awgn,awgn,cubic,0.00475
4,5,11,rayleigh,rayleigh,perfect,0.043625
4,5,11,rayleigh,rayleigh,fft,0.25625
4,5,11,rayleigh,rayleigh,cubic,0.259375
4,5,11,doppler,doppler_p5_v30_f700MHz,perfect,0.035750000000000004
4,5,11,doppler,doppler_p5_v30_f700MHz,fft,0.035625000000000004
4,5,11,doppler,doppler_p5_v30_f700MHz,cubic,0.0385
4,5,11,doppler,doppler_p5_v30_f3500MHz,perfect,0.03975
4,5,11,doppler,doppler_p5_v30_f3500MHz,fft,0.03975
4,5,11,doppler,doppler_p5_v30_f3500MHz,cubic,0.081875
4,5,11,doppler,doppler_p5_v120_f700MHz,perfect,0.038625
4,5,11,doppler,doppler_p5_v120_f700MHz,fft,0.03875
4,5,11,doppler,doppler_p5_v120_f700MHz,cubic,0.069625
4,5,11,doppler,doppler_p5_v120_f3500MHz,perfect,0.0405
